openalexid,title,original_paper_date,original_paper_doi,retraction_date,retraction_doi,reason
https://openalex.org/W3047645794,Dishonesty is more affected by BMI status than by short-term changes in glucose,2020-07-22T00:00:00Z,10.1038/s41598-020-68291-w,2021-01-12T00:00:00Z,10.1038/s41598-020-80528-2,+Concerns/Issues About Data;+Concerns/Issues About Results;+Error in Methods;+Objections by Third Party;+Upgrade/Update of Prior Notice;
https://openalex.org/W3023210041,Determinants of self-reported adherence to inhaler therapy in patients with chronic obstructive pulmonary disease,2020-05-05T00:00:00Z,10.4081/mrm.2020.721,2020-09-23T00:00:00Z,10.4081/mrm.2020.654,+Breach of Policy by Author;
https://openalex.org/W2783582419,Validation of the STOP-Bang questionnaire as a means of screening for obstructive sleep apnea in adults in Brazil,2016-04-01T00:00:00Z,unavailable,2020-07-01T00:00:00Z,unavailable,+Notice - Limited or No Information;
https://openalex.org/W2087584053,An Introduction to the Rush Measurement Approach for Metrologists,2019-07-01T00:00:00Z,Unavailable,2020-05-29T00:00:00Z,Unavailable,+Error in Text;
https://openalex.org/W3004989838,Health systems strengthening to optimise scale-up in global mental health in low- and middle-income countries: lessons from the frontlines,2020-02-07T00:00:00Z,10.1017/S2045796020000141,2020-04-29T00:00:00Z,10.1017/S2045796020000311,+Breach of Policy by Author;+Concerns/Issues About Data;+Concerns/Issues About Results;
https://openalex.org/W2086259797,Prediction of cancer and coronary heart disease as a function of method of questionnaire administration,1993-12-01T00:00:00Z,10.1177/00332941930733pt101,2020-02-10T00:00:00Z,10.1177/0033294120901992,+Concerns/Issues About Data;+Investigation by Company/Institution;
https://openalex.org/W2336008381,A Study of Stress Affecting Police Officers in Lithuania,2009-09-01T00:00:00Z,unavailable,2019-12-01T00:00:00Z,unavailable,+Date of Retraction/Other Unknown;+Notice - Lack of;+Plagiarism of Article;+Taken from Dissertation/Thesis;
https://openalex.org/W3161762891,Analysis of Approaches to the Essence of the Concept of Competitiveness,2016-01-01T00:00:00Z,Unavailable,2019-08-22T00:00:00Z,Unavailable,+Duplication of Article;
https://openalex.org/W2898666239,Locus of Control as a Determinant of Aggressiveness of Adolescents in the Intellectual Gift of the Personality,2018-01-01T00:00:00Z,Unavailable,2018-12-26T00:00:00Z,Unavailable,+Duplication of Article;
openalex.org/W2112961338,An intentional basis for corporate personality,2012-09-01T00:00:00Z,10.1017/S174455231200274,2018-12-06T00:00:00Z,10.1017/S1744552318000320,+Plagiarism of Article;
https://openalex.org/W2805491792,"Comparative study of psychological health status, emotions and cognitive transformation of children held in foster centers associated with Yazd provinceâ€™s welfare organization with those of the ordinary children",2018-05-01T00:00:00Z,10.4314/jfas.v10i6s.172,2018-12-01T00:00:00Z,unavailable,+Notice - Limited or No Information;+Withdrawal;+Withdrawn to Publish in Different Journal;
https://openalex.org/W3016794096,Features of value orientations of patients with schizophrenia,2018-06-01T00:00:00Z,unavailable,2018-12-01T00:00:00Z,unavailable,+Notice - Limited or No Information;+Withdrawal;+Withdrawn to Publish in Different Journal;
https://openalex.org/W2809523538,Knowledge-based expert system for predictive classification of main specific learning disabilities,2018-03-07T00:00:00Z,10.4314/jfas.v10i6s.12,2018-12-01T00:00:00Z,unavailable,+Notice - Limited or No Information;+Withdrawal;+Withdrawn to Publish in Different Journal;
https://openalex.org/W2806049655,Psychological characteristics of victim behavior at preadult age (based on observations of law students),2018-06-01T00:00:00Z,unavailable,2018-12-01T00:00:00Z,unavailable,+Notice - Limited or No Information;+Withdrawal;+Withdrawn to Publish in Different Journal;
https://openalex.org/W2808518010,"Relationship between anxiety, stress and depression with spiritual health in patients with acute vascular syndrome coronary",2018-03-07T00:00:00Z,10.4314/jfas.v10i6s.61,2018-12-01T00:00:00Z,unavailable,+Notice - Limited or No Information;+Withdrawal;+Withdrawn to Publish in Different Journal;
https://openalex.org/W2925514578,The dynamic maturative model for attachment,2017-07-01T00:00:00Z,10.19193/0393-6384_2017_2s_195,2018-10-29T00:00:00Z,10.19193/0393-6384_2017_2s_195,+Concerns/Issues about Referencing/Attributions;+Investigation by Journal/Publisher;
https://openalex.org/W2803401331,A Novel Method Based on Induced Aggregation Operator for Classroom Teaching Quality Evaluation with Probabilistic and Pythagorean Fuzzy Information,2018-05-15T00:00:00Z,10.29333/ejmste/89518,2018-09-27T00:00:00Z,10.29333/ejmste/96348,+Notice - Limited or No Information;+Withdrawal;
https://openalex.org/W3034763267,Does Treatment Satisfaction Influence Adherence to Treatment?: Impact of AF Patients' Treatment Satisfaction on Adherence to Oral Anticoagulation Treatment,2017-12-07T00:00:00Z,unavailable,2018-08-17T00:00:00Z,10.1182/blood-2018-08-870402,+Copyright Claims;
https://openalex.org/W2976851100,Real-World Adherence to Non-Vitamin K Antagonist Oral Anticoagulants in Patients with Atrial Fibrillation: Results of an International Survey,2017-12-07T00:00:00Z,unavailable,2018-08-17T00:00:00Z,10.1182/blood-2018-08-870428,+Copyright Claims;
https://openalex.org/W3024170673,Correlation of Caregiver Burden and Baseline Characteristics of Caregivers and Patients in Their Care with Recent-Onset Psychosis: The FIRST Study,2017-08-01T00:00:00Z,unavailable,2018-06-20T00:00:00Z,unavailable,+Copyright Claims;+Error by Third Party;+Lack of Approval from Author;+Objections by Author(s);
https://openalex.org/W2784940521,Anger in Children: A Minireview,2017-02-01T00:00:00Z,10.19193/0393-6384_2017_2s_191,2018-04-01T00:00:00Z,10.19193/0393-6384_2017_2s_191,+Concerns/Issues about Referencing/Attributions;+Investigation by Journal/Publisher;
https://openalex.org/W3025693865,Is Sexual Identity Optional? A Study of The Genetics of Transsexuality,2017-09-01T00:00:00Z,unavailable,2018-01-01T00:00:00Z,unavailable,+Copyright Claims;
https://openalex.org/W2626273624,Assessing empathy,2017-07-14T00:00:00Z,10.1177/0886109917743445,2017-11-30T00:00:00Z,10.1177/0886109917743445,+Duplicate Publication through Error by Journal/Publisher;
https://openalex.org/W2911710303,Renew Yourself: A Six-Step Plan for More Meaningful Work,2017-10-31T00:00:00Z,10.1016/j.acalib.2017.09.011,2017-11-01T00:00:00Z,10.1016/j.acalib.2017.09.011,+Duplicate Publication through Error by Journal/Publisher;
https://openalex.org/W3127050286,The First-Year Experience Cookbook,2017-10-31T00:00:00Z,10.1016/j.acalib.2017.09.012,2017-11-01T00:00:00Z,10.1016/j.acalib.2017.09.012,+Duplicate Publication through Error by Journal/Publisher;
https://openalex.org/W2761922751,Culture as a variable in neuroscience and clinical neuropsychology: a comprehensive review,2015-09-01T00:00:00Z,10.1590/1980-57642016dn11-030016,2017-09-01T00:00:00Z,10.1590/1980-57642016dn11-030016,+Euphemisms for Plagiarism;+Plagiarism of Article;
https://openalex.org/W2569982226,Evaluation of Intercultural Instructional Multimedia Material on Implicit Xenophobic Cognition: Short Time Effects on Implicit Information Processing,2016-10-01T00:00:00Z,unavailable,2017-04-01T00:00:00Z,unavailable,+Falsification/Fabrication of Data;+Falsification/Fabrication of Results;
https://openalex.org/W2605056747,Impact of shopper's creativeness on shopping methods: A case-study of students of University of Delhi (India),2014-07-04T00:00:00Z,unavailable,2017-02-14T00:00:00Z,10.5937/JPMNT1601076B,+Plagiarism of Article;
https://openalex.org/W2333595539,The Indirect Relationship Between Learning Climate and Employeesâ€™ Creativity and Adaptivity: The Role of Employee Engagement,2016-01-27T00:00:00Z,10.1111/peps.1214,2016-06-01T00:00:00Z,10.1111/peps.12176,+Duplication of Data;+Investigation by Journal/Publisher;
https://openalex.org/W2499083852,Developments in Combining Psychological Treatments for Trichotillomania: A Review and Future Directions,2016-04-06T00:00:00Z,NA,2016-04-29T00:00:00Z,NA,+Notice - Limited or No Information;
https://openalex.org/W2050857353,Human factors of knowledge-sharing intention among Taiwanese enterprises: A model of hypotheses,2012-03-30T00:00:00Z,10.1002/hfm.20286,2016-01-19T00:00:00Z,10.1002/hfm.20653,+Concerns/Issues about Third Party Involvement;+Conflict of Interest;+Fake Peer Review;
https://openalex.org/W2132052451,The experiences of mental health professionals' and patients' use of pro re nata (PRN) medication in acute adult mental health care settings: a systematic review protocol of qualitative evidence,2014-07-01T00:00:00Z,10.11124/jbisrir-2014-1669,2015-07-01T00:00:00Z,10.11124/jbisrir-2015â€“2494,+Notice - Limited or No Information;
https://openalex.org/W1905846810,"An Assessment of the Relation between Analysts' Earnings Forecast Accuracy, Motivational Incentives and Cognitive Information Search Strategy",1997-10-01T00:00:00Z,10.2308/accr-10450.s02,2015-06-01T00:00:00Z,10.2308/accr-10450,+Concerns/Issues About Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2054451647,"Personal distress, but not sympathy, predicts the negative influence of bystanders on responding to an emergency",2014-03-12T00:00:00Z,NA,2015-06-01T00:00:00Z,10.3758/s13415-014-0326-3,+Error in Methods;+Error in Results and/or Conclusions;
https://openalex.org/W4211132326,Psychiatric Disorders,2014-01-01T00:00:00Z,NA,2014-12-01T00:00:00Z,10.1007/978-88-470-5388-5,+Euphemisms for Plagiarism;+Plagiarism of Text;
https://openalex.org/W2408008784,The Predictors of the Job Stress among Female Married Hospital Nurses,2014-05-07T00:00:00Z,10.2486/indhealth.2014-0013,2014-10-06T00:00:00Z,10.2486/indhealth.2014-0013e,+Notice - Limited or No Information;
https://openalex.org/W2089914536,The impact of comprehension versus self-enhancement goals on group perception,2008-10-01T00:00:00Z,10.1027/1864-9335.39.4.244,2014-01-01T00:00:00Z,10.1027/1864-9335/a000152,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W1667013195,Shame for money: Shame enhances the incentive value of economic resources,2012-01-01T00:00:00Z,unavailable,2013-08-09T00:00:00Z,unavailable,+Concerns/Issues About Data;
https://openalex.org/W2095572215,Profiling the different needs and expectations of patients for population-based medicine: a case study using segmentation analysis,2012-12-21T00:00:00Z,10.1186/1472-6963-13-180,2013-05-20T00:00:00Z,10.1186/1472-6963-12-473,+Copyright Claims;+Duplication of Article;
https://openalex.org/W2330872573,Hardly thinking about close and distant others: On cognitive business and target closeness in social comparison effects,2005-08-05T00:00:00Z,10.1016/j.jesp.2005.05.006,2013-03-29T00:00:00Z,10.1016/j.jesp.2013.03.005,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Notice - Limited or No Information;
https://openalex.org/W2059362042,The effects of diffuse and distinct affect,2002-07-01T00:00:00Z,10.1037/0022-3514.83.1.60,2013-02-01T00:00:00Z,10.1037/a0031698,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2097105910,Rising up to higher virtues: Experiencing elevated physical height uplifts prosocial actions,2010-12-22T00:00:00Z,10.1016/j.jesp.2010.12.013,2013-01-04T00:00:00Z,10.1016/j.jesp.2012.11.015,+Unreliable Data;+Unreliable Results;
https://openalex.org/W1979045736,The effect of color (red versus blue) on assimilation versus contrast in prime-to-behavior effects,2011-02-19T00:00:00Z,10.1016/j.jesp.2011.02.010,2013-01-04T00:00:00Z,10.1016/j.jesp.2012.11.016,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2057550579,"Think and act globally, think and act locally: Cooperation depends on matching construal to action levels in social dilemmas",2010-06-25T00:00:00Z,10.1016/j.jesp.2010.05.018,2013-01-04T00:00:00Z,10.1016/j.jesp.2012.12.003,+Error in Data;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Results Not Reproducible;+Withdrawal;
https://openalex.org/W2066708128,The downside of feeling better: Self-regard repair harms performance,2008-06-12T00:00:00Z,10.1080/15298860701438414,2012-10-30T00:00:00Z,10.1080/15298868.2012.742330,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2144721178,Why people stereotype affects how they stereotype: the differential influence of comprehension goals and self-enhancement goals on stereotyping,2009-01-01T00:00:00Z,10.1177/0146167208325773,2012-09-18T00:00:00Z,10.1177/0146167212462821,+Criminal Proceedings;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;
https://openalex.org/W2047627261,Behavioural effects of automatic interpersonal versus intergroup social comparison,2006-12-01T00:00:00Z,NA,2012-09-01T00:00:00Z,NA,+Falsification/Fabrication of Data;+Investigation by Company/Institution;
https://openalex.org/W2183565448,"Beauty as a tool: The effect of model attractiveness, product relevance, and elaboration likelihood on advertising effectiveness",2010-11-04T00:00:00Z,10.1002/mar.20375,2012-07-30T00:00:00Z,10.1002/mar.20565,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;
https://openalex.org/W2043740068,"Considering the Relationship Between Language, Culture and Cognition to Scrutinize the Lexical Influences on Cognition",2010-01-19T00:00:00Z,10.1007/s12144-010-9072-z,2012-06-14T00:00:00Z,10.1007/s12144-012-9143-4,+Plagiarism of Article;
https://openalex.org/W1913033647,A Comparison of Impulsivity and Sensation Seeking in Pathological Gamblers and Skydivers,2011-09-19T00:00:00Z,10.1111/j.1467-9450.2011.00944.x,2012-05-23T00:00:00Z,10.1111/j.1467-9450.2011.00917.x,+Date of Retraction/Other Unknown;+Error in Data;+Lack of Approval from Third Party;+Miscommunication by Author;+Retract and Replace;
https://openalex.org/W4206881987,"Reducing the harm of stress: medications to rescue the prefrontal cortex and overcome bad habits: the science of stress: focus on the brain, breaking bad habits, and chronic disease",2011-12-01T00:00:00Z,NA,2012-04-04T00:00:00Z,NA,+Lack of Approval from Third Party;
https://openalex.org/W2044134799,"Norms for the Korean version of the Harvard Group Scale of Hypnotic Susceptibility, Form A",2009-01-01T00:00:00Z,10.1080/00207144.2012.631858,2011-10-12T00:00:00Z,10.1080/00207140802463799,+Plagiarism of Data;+Plagiarism of Text;
https://openalex.org/W1588573653,Analysis on the Influence of Self-awareness and Achievement Motivation on College Students' Academic Self-handicapping,2011-08-08T00:00:00Z,NA,2011-09-08T00:00:00Z,10.1109/ICEMMS.2011.6015816,+Notice - Limited or No Information;
https://openalex.org/W1528961088,Analysis on the Influence of Self-handicapping on College Students' Mental Health,2011-08-08T00:00:00Z,NA,2011-09-08T00:00:00Z,10.1109/ICEMMS.2011.6015815,+Notice - Limited or No Information;
https://openalex.org/W1548688970,Construction and Analysis of Life Quality Between Physical Population and Non-physical Population in College Students,2011-08-08T00:00:00Z,NA,2011-09-08T00:00:00Z,10.1109/ICEMMS.2011.6015625,+Notice - Limited or No Information;
https://openalex.org/W1537598142,Empirical Study of the Impact of Physical Environment on the Employees Performance,2011-08-08T00:00:00Z,NA,2011-09-08T00:00:00Z,10.1109/ICEMMS.2011.6015612,+Notice - Limited or No Information;
https://openalex.org/W1538713077,On Establishment of Firefighting Army 's Psychological Aid Emergency System,2011-08-08T00:00:00Z,NA,2011-09-08T00:00:00Z,10.1109/ICEMMS.2011.6015653,+Notice - Limited or No Information;
https://openalex.org/W1488746204,Risk Factors Analysis of Information Technology Outsourcing from the Distance-based Perspective,2011-08-08T00:00:00Z,NA,2011-09-08T00:00:00Z,10.1109/ICEMMS.2011.6015779,+Notice - Limited or No Information;
https://openalex.org/W1505287639,The New Research on the Establishment of the Mental Health Education System for Modern College Students,2011-08-08T00:00:00Z,NA,2011-09-08T00:00:00Z,10.1109/ICEMMS.2011.6015748,+Notice - Limited or No Information;
https://openalex.org/W1576022891,The Review of Emergency Management Research,2011-08-08T00:00:00Z,NA,2011-09-08T00:00:00Z,10.1109/ICEMMS.2011.6015786,+Notice - Limited or No Information;
https://openalex.org/W1575132590,Collective Revelry Via Network and Group Psychological Motive of Chinese Netizens,2011-08-08T00:00:00Z,NA,2011-09-06T00:00:00Z,10.1109/AIMSEC.2011.6011259,+Notice - Limited or No Information;
https://openalex.org/W1596463274,"Construction of Counseling Knowledge Based on the Specialized, Professional and Expertise of University Counselors",2011-08-08T00:00:00Z,NA,2011-09-06T00:00:00Z,10.1109/AIMSEC.2011.6011241,+Notice - Limited or No Information;
https://openalex.org/W1559894148,Leaders' influence tactics: A study of Chinese employees,2011-08-08T00:00:00Z,NA,2011-09-06T00:00:00Z,10.1109/AIMSEC.2011.6011112,+Breach of Policy by Author;+Notice - Limited or No Information;
https://openalex.org/W1519792843,Study of Staff Internal Mobility in HRM,2011-08-08T00:00:00Z,NA,2011-09-06T00:00:00Z,10.1109/AIMSEC.2011.6010623,+Notice - Limited or No Information;
https://openalex.org/W2540215386,Suggestion for University Students' Ideological and Political Education,2011-08-08T00:00:00Z,NA,2011-09-06T00:00:00Z,10.1109/AIMSEC.2011.6010247,+Notice - Limited or No Information;
https://openalex.org/W1523946017,The Test of Full Model Between Competency and Job Performance â€” A Case of College Counselor,2011-08-08T00:00:00Z,NA,2011-09-06T00:00:00Z,10.1109/AIMSEC.2011.6009635,+Notice - Limited or No Information;
https://openalex.org/W1983115746,The effectiveness of Korean number naming on insight into numbers in Dutch students with mild intellectual disabilities,2011-04-16T00:00:00Z,10.1016/j.ridd.2011.03.014,2011-08-30T00:00:00Z,10.1016/j.ridd.2011.08.004,+Duplicate Publication through Error by Journal/Publisher;
https://openalex.org/W1875565030,Results of psychometric testing of the RADS-2 with school-based adolescents seeking assistance for sexual orientation and gender identity concerns. Part 2: Research brief,2009-06-17T00:00:00Z,10.1111/j.1744-6171.2009.00187.x,2011-08-02T00:00:00Z,10.1111/j.1744-6171.2011.00284.x,+Concerns/Issues about Referencing/Attributions;+Euphemisms for Plagiarism;+Plagiarism of Text;
https://openalex.org/W1837420068,Treatment of trauma- and abuse-related dissociative symptom disorders in children and adolescents,2009-02-03T00:00:00Z,10.1111/j.1744-6171.2008.00163.x,2011-08-02T00:00:00Z,10.1111/j.1744-6171.2011.00285.x,+Concerns/Issues about Referencing/Attributions;+Euphemisms for Plagiarism;+Plagiarism of Text;
https://openalex.org/W1706577735,An Analysis and Managerial Application on Work-family Conflict,2011-05-13T00:00:00Z,NA,2011-06-23T00:00:00Z,10.1109/ICBMEI.2011.5916993,+Notice - Limited or No Information;
https://openalex.org/W1588747347,An Empirical Research on the Influence of Psychological Contract Violations on Customer Complaint Behavior,2011-05-13T00:00:00Z,NA,2011-06-23T00:00:00Z,10.1109/ICBMEI.2011.5920343,+Notice - Limited or No Information;
https://openalex.org/W2297212660,Analysis on Current Situation and Developing Strategy of Tourism Market of College Students in Taiyuan,2011-05-13T00:00:00Z,NA,2011-06-23T00:00:00Z,10.1109/ICBMEI.2011.5920999,+Notice - Limited or No Information;
https://openalex.org/W1950612228,"Citizens' Communal Coping Strategies to unFairness in Public Administration Domain: The Effects of Gender, Education and Trust in Government",2011-05-13T00:00:00Z,NA,2011-06-23T00:00:00Z,10.1109/ICBMEI.2011.5918028,+Notice - Limited or No Information;
https://openalex.org/W1933270489,Incentive Research of Enterprise Employees Based on Psychology Contract Duality Classifies Model,2011-05-13T00:00:00Z,NA,2011-06-23T00:00:00Z,10.1109/ICBMEI.2011.5916919,+Notice - Limited or No Information;
https://openalex.org/W1882319772,Measurement and Management on the Customer-based bBand Equity,2011-05-13T00:00:00Z,NA,2011-06-23T00:00:00Z,10.1109/ICBMEI.2011.5920932,+Notice - Limited or No Information;
https://openalex.org/W1542163775,Organization-level Stress Interventions: EAP Perspective,2011-05-13T00:00:00Z,NA,2011-06-23T00:00:00Z,10.1109/ICBMEI.2011.5916983,+Notice - Limited or No Information;
https://openalex.org/W1493180695,Perceived International Risk and Adaptive Marketing Tactics â€” On the Contingent Perspective of Global Marketing Theory,2011-05-13T00:00:00Z,NA,2011-06-23T00:00:00Z,10.1109/ICBMEI.2011.5917848,+Notice - Limited or No Information;
https://openalex.org/W1684676128,Research on the Application of 4Ps Marketing Theory Based on Chinese Consumer Psychology,2011-05-13T00:00:00Z,NA,2011-06-23T00:00:00Z,10.1109/ICBMEI.2011.5916956,+Notice - Limited or No Information;
https://openalex.org/W1484388909,Research on the Relationship Between Perceived Organizational Support and Organizational Commitment: Evidence in China Context,2011-05-13T00:00:00Z,NA,2011-06-23T00:00:00Z,10.1109/ICBMEI.2011.5920441,+Notice - Limited or No Information;
https://openalex.org/W2294329960,The Impact of Job Characteristics on Job Burnout and Work Performance of Young Employees,2011-05-13T00:00:00Z,NA,2011-06-23T00:00:00Z,10.1109/ICBMEI.2011.5920430,+Notice - Limited or No Information;
https://openalex.org/W1499880064,A Neuroscience Lens to MIS Researh: NeuroIS,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5882760,+Notice - Limited or No Information;
https://openalex.org/W1821631181,"A Relational Study on Personality Trait, Achievement Goal, and Test Anxiety in High School Students",2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5887017,+Notice - Limited or No Information;
https://openalex.org/W1930679675,Comparative Study of Individual Knowledge Point & Knowledge Point Series-paralle Teaching in Computer Basic Teaching,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5887052,+Notice - Limited or No Information;
https://openalex.org/W1896200118,Compensation system based on psychological contract for knowledge staff in high technology enterprise,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5887053,+Breach of Policy by Author;
https://openalex.org/W1828320879,"Consumer Bounded Rationality, Network Externality and the Evolution of E-Business Network Industry",2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5886813,+Notice - Limited or No Information;
https://openalex.org/W1832961268,Effect of corporate philanthropy on consumers' purchasing intention,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5886830,+Breach of Policy by Author;+Notice - Limited or No Information;
https://openalex.org/W2355153189,Emotionalized design in web-based curriculum,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5881505,+Notice - Limited or No Information;
https://openalex.org/W1903433993,Empirical Study on Chinese Employee's Career Development,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5881321,+Notice - Limited or No Information;
https://openalex.org/W1649360851,How to Build up the Teaching Mode of Develop Thinking,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5887102,+Notice - Limited or No Information;
https://openalex.org/W1844724978,Investment Strategy for China Stock Market,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5882383,+Notice - Limited or No Information;
https://openalex.org/W1857377799,"Macroeconomic Crisis, Top Manager's Psychology and the Upgrading of Enterprises: Based on the Theory of TMT",2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5886866,+Notice - Limited or No Information;
https://openalex.org/W1597320195,Participation management: The cornerstone of constructing harmonious labor relations for multinational enterprise,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5886879,+Breach of Policy by Author;+Notice - Lack of;
https://openalex.org/W1569500671,Psychological contract violation and workplace deviance: The moderating role of negative reciprocity beliefs,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5881557,+Investigation by Journal/Publisher;+Notice - Limited or No Information;
https://openalex.org/W1811931336,Relationship Between Interpersonal Conflict and Counterproductive Work Behavior: The Effects of Negative Affectivity,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5882413,+Notice - Limited or No Information;
https://openalex.org/W1905505429,Research on Energy Performance Contracting Based on Consumer Psychology,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5881362,+Notice - Limited or No Information;
https://openalex.org/W1509693841,Research on Individual Performance of Team: From the View of Disagreement,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5882644,+Notice - Limited or No Information;
https://openalex.org/W1836912424,Research on Personality Character of Knowledge Worker and Motivate Factors,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5882649,+Notice - Limited or No Information;
https://openalex.org/W1507879816,Research on the Influencing Factors for the Urban Residents Low Carbon Energy Consumption Behavior,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5877071,+Notice - Limited or No Information;
https://openalex.org/W1691836785,Research on the relationship between psychological capital and job performance in WISCO,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5881370,+Breach of Policy by Author;
https://openalex.org/W1876864611,Study on relationship between job satisfaction and extra-role behavior,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5882687,+Breach of Policy by Author;
https://openalex.org/W1645611940,The Dimensions of Consumer Commitment and its Impact on Brand Price Loyalty: Empirical Study of Coffee Chain Store Brands,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5881409,+Notice - Limited or No Information;
https://openalex.org/W1540018717,The Influnces of Age Factor on Students' English Learning Strategies in Autonomy Learning,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5887216,+Notice - Limited or No Information;
https://openalex.org/W1639703690,The Job Interview Characteristics of Our College Students and the Related Analysis,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5885339,+Notice - Limited or No Information;
https://openalex.org/W2101417453,The relations between parenting and adolescent motivation,2007-09-01T00:00:00Z,unavailable,2011-06-16T00:00:00Z,unavailable,+Plagiarism of Article;
https://openalex.org/W1604504219,The Relationship of Network Centrality and Employees' Turnover Intention: The Mediating Role of Job Satisfaction and Group Commitment,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5882733,+Notice - Limited or No Information;
https://openalex.org/W1532275544,The Statement of the Relationship Between the Educational Technology Development and Gagne,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5887230,+Notice - Limited or No Information;
https://openalex.org/W1885425694,The Study of Effects on Individual Career Management of Private Elementary and Middle Schools' Teachers â€” Taking Private Elementary and Middle Schools of Dongguan City for Example,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5881434,+Notice - Limited or No Information;
https://openalex.org/W2182697988,The study on the conceptualization of group citizen behavior of enterprise,2011-05-06T00:00:00Z,NA,2011-06-16T00:00:00Z,10.1109/ICEBEG.2011.5882743,+Breach of Policy by Author;+Notice - Limited or No Information;
https://openalex.org/W2548931123,Considerations for Talents in Creative Design for the Culture Creative Industry Development,2010-11-17T00:00:00Z,NA,2011-01-06T00:00:00Z,10.1109/CAIDCD.2010.5681853,+Notice - Limited or No Information;
https://openalex.org/W2544993111,Look at the Impact of Folk Visual Language on Modern Design from Zhu Xian Town's Lunar New Year's Painting,2010-11-17T00:00:00Z,NA,2011-01-06T00:00:00Z,10.1109/CAIDCD.2010.5681892,+Notice - Limited or No Information;
https://openalex.org/W2535640919,The Inspiration to Modern Landscape Design from â€œThe Story of Peach Blossom Springâ€,2010-11-17T00:00:00Z,NA,2011-01-06T00:00:00Z,10.1109/CAIDCD.2010.5681882,+Notice - Limited or No Information;
https://openalex.org/W2950081348,Exploitation of innovative capacity for the 1980's employee based on psychological contract,2010-10-09T00:00:00Z,10.1109/FITME.2010.5656235,2010-12-03T00:00:00Z,10.1109/FITME.2010.5656235,+Notice - Limited or No Information;+Withdrawal;
