Record ID,Title,Subject,Institution,Journal,Publisher,Country,Author,URLS,ArticleType,RetractionDate,RetractionDOI,RetractionPubMedID,OriginalPaperDate,OriginalPaperDOI,OriginalPaperPubMedID,RetractionNature,Reason,Paywalled,Notes,psych,doi_available
21002,The Negative Association between Religiousness and Children's Altruism across the World,(HUM) Religion;(SOC) Philosophy;(SOC) Psychology;,"The Child Neurosuite, Department of Psychology, University of Chicago, Chicago, IL 60637, USA; Erick Jackman Institute of Child Study, University of Toronto, Toronto, ON M5R 2X2, Canada; Department of Educational Psychology, Hashemite University, Zarqa 13133, Jordan; College of Education, Qatar University, 2713 Doha, Qatar; Department of Psychology, University of Cape Town, Rondebosch 7701, South Africa; Department of Psychology, Koc University, Rumelifeneri Yolu 34450, Turkey; Department of Psychology, Sun-Yat Sen University, Guangzhou 510275, China;",Current Biology (CB),Elsevier - Cell Press,Canada;China;Jordan;Qatar;South Africa;Turkey;United States,Jean Decety;Jason M Cowell;Kang Lee;Randa Mahasneh;Susan Malcolm-Smith,NA,Research Article;,2019-08-05T00:00:00Z,10.1016/j.cub.2019.07.030,31386841,2015-11-05T00:00:00Z,10.1016/j.cub.2015.09.056,26549259,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;,No,NA,1,1
20904,An Exploratory Study of the Relationship Between the Big-Five Personality Dimensions and Political Skills with Military Staff Membersâ€™ Perceived Performance,(SOC) Military/Naval Studies;(SOC) Political Science;(SOC) Psychology;,"Swedish Defence University, Department of Security, Strategy and Leadership, Karlstad, SE; Norwegian Defence University College, Oslo, NO;",Scandinavian Journal of Work and Organizational Psychology,Stockholm University Press,Norway,Alicia Ohlsson;Rhino Bandelitz Johansen;Gerry Larsson,NA,Research Article;,2019-07-17T00:00:00Z,10.16993/sjwop.94,0,2017-10-06T00:00:00Z,10.16993/sjwop.31,0,Retraction,+Error in Analyses;+Unreliable Results;,No,NA,1,1
20833,Workplace bullying and its preventive measures and productivity among emergency department nurses,(HSC) Medicine - General;(HSC) Medicine - Nursing;(HSC) Occupational Health and Safety;(SOC) Psychology;(SOC) Sociology;,"Faculty of Nursing. Head of the Clinical Nursing Department, Al-Zaytoonah University of Jordan, Airport Street, Amman, Jordan;",Israel Journal of Health Policy Research,Springer - Biomed Central (BMC),Jordan,Suhair Hussni Al-Ghabeesh;Haya Qattom,NA,Research Article;,2019-07-04T00:00:00Z,10.1186/s13584-019-0330-8,31272511,2019-05-17T00:00:00Z,10.1186/s13584-019-0314-8,31101071,Retraction,+Error by Journal/Publisher;+Withdrawn to Publish in Different Journal;,No,NA,1,1
20752,Factor Structure and Psychometric Properties of the Index of Teaching Stressâ€”Short Form (ITSâ€”SF),(SOC) Education;(SOC) Psychology;,"University of Naples â€œFederico II,â€ Naples, Italy; University of Calabria, Cosenza, Italy;",Psychological Reports,SAGE Publications,Italy,Maria Cleliazurlo;Daniela Pes;Rosaria Romano,NA,Research Article;,2019-06-27T00:00:00Z,10.1177/0033294119853951,0,2015-12-01T00:00:00Z,10.2466/08.PR0.117c24z5,26595288,Retraction,+Lack of Approval from Third Party;,No,NA,1,1
20683,Attitudes of Saudi Nursing Students on AIDS and Predictors of Willingness to Provide Care for Patients in Central Saudi Arabia,(HSC) Medicine - Infectious Disease;(HSC) Medicine - Nursing;(SOC) Psychology;,"King Abdullah International Medical Research Center (KAIMRC), Riyadh, Saudi Arabia; Alexandria University, Egypt; King Saud bin-Abdulaziz University for Health Sciences, Riyadh, Saudi Arabia;",Sage Open,SAGE Publications,Egypt;Saudi Arabia,Mostafa A Abolfotouh;Samar A Al Saleh;Aisha A Mahfouz;Sherif M Abolfotouh;Haya M Al Fozan,NA,Research Article;,2019-06-18T00:00:00Z,10.1177/2158244019861254,0,2013-08-07T00:00:00Z,10.1177/2158244013499163,0,Retraction,+Duplication of Article;+Euphemisms for Duplication;,No,NA,1,1
20748,"Mental health in UK Biobank: development, implementation and results from an online questionnaire completed by 157 366 participants",(HSC) Biostatistics/Epidemiology;(HSC) Public Health and Safety;(SOC) Psychology;,"Institute of Psychiatry Psychology and Neuroscience, King's College London, South London and Maudsley NHS Foundation Trust and NIHR Biomedical Research Centre, London, UK; Division of Psychiatry, University of Edinburgh, Edinburgh, UK; UK Biobank and Clinical Trial Service Unit and Epidemiological Studies Unit, Nuffield Department of Population Health, University of Oxford Big Data Institute, Li Ka Shing Centre for Health Information and Discovery, Oxford, UK; Institute of Psychiatry Psychology and Neuroscience, King's College London, South London and Maudsley NHS Foundation Trust and NIHR Biomedical Research Centre, London, UK; Mental Health and Wellbeing, University of Glasgow, and The Academic Centre, Gartnavel Royal Hospital, Glasgow, UK; Institute of Health Research, University of Exeter Medical School, Exeter, UK; Department of Experimental Psychology, University of Oxford, Oxford, UK; Institute of Health and Wellbeing, University of Glasgow, Glasgow, UK;; Institute of Psychiatry Psychology and Neuroscience: Section of Women's Mental Health, King's College London and David Goldberg Centre, London, UK; Farr Institute of Health Informatics Research, Swansea University Medical School, Swansea, UK; Plymouth University Peninsula Schools of Medicine and Dentistry, Plymouth, and Devon Partnership NHS Trust, Exeter, UK; University of Exeter Medical School, Exeter, UK; UK Biobank and Centre for Medical Informatics, Usher Institute of Population Health Sciences and Informatics, University of Edinburgh, Edinburgh, UK; Centre for Academic Mental Health, University of Bristol, Bristol, and Institute of Psychological Medicine and Clinical Neurosciences, Cardiff University School of Medicine, Cardiff, UK; Institute of Psychiatry Psychology and Neuroscience, King's College London, South London and Maudsley NHS Foundation Trust, and NIHR Biomedical Research Centre, London, UK;",BJPsych Open,Cambridge University Press,United Kingdom,Katrina A S Davis;Jonthan R I Coleman;Mark Adams;Naomi Allen;Gerome Breen;Breda Cullen;Chris Dickens;Elaine Fox;Nick Graham;Jo Holliday;Louise M Howard;Ann John;William Lee;Rose McCabe;Andrew McIntosh;Robert Pearsall;Daniel J Smith;Cathie Sudlow;Joey Ward;Stan Zammit;Matthew Hotopf,NA,Research Article;,2019-06-17T00:00:00Z,10.1192/bjo.2019.46,0,2018-04-03T00:00:00Z,10.1192/bjo.2018.12,29971151,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;+Upgrade/Update of Prior Notice;,No,NA,1,1
20531,Content validity and psychometric evaluation of functional assessment of chronic illness therapy-fatigue in patients with psoriatic arthritis,(HSC) Medicine - Immunology;(HSC) Medicine - Orthopedics;(HSC) Public Health and Safety;(SOC) Psychology;,"Department of Medical Social Sciences, Northwestern University, 633 N St, Clair Suite 1900, Chicago, IL 60611, USA; Evidera, Bethesda, MD, USA; Evidera, Waltham, MA, USA; Pfizer Inc, Groton, CT, USA",Journal of Patient-Reported Outcomes,Springer,United States,David Cella;Hilary Wilson;Huda Shalhoub;Dennis A Revicki;Joseph C Cappelleri;Andrew G Bushmakin;Elizabeth Kudlacz;Ming Ann Hsu,NA,Research Article;,2019-05-28T00:00:00Z,10.1186/s41687-019-0125-2,31139969,2019-01-24T00:00:00Z,10.1186/s41687-019-0094-5,30680661,Retraction,+Error by Journal/Publisher;+Retract and Replace;,No,see: https://jpro.springeropen.com/articles/10.1186/s41687-019-0115-4,1,1
29016,Background of the Constitution of Neuropedagogy in Russia,(SOC) Education;(SOC) Psychology;,State Humanitarian and Technological University (Orekhovo-Zuevo),International Research Journal (ÐœÐµÐ¶Ð´ÑƒÐ½Ð°Ñ€Ð¾Ð´Ð½Ñ‹Ð¹ ÐÐ°ÑƒÑ‡Ð½Ð¾-Ð˜ÑÑÐ»ÐµÐ´Ð¾Ð²Ð°Ñ‚ÐµÐ»ÑŒÑÐºÐ¸Ð¹ Ð–ÑƒÑ€Ð½Ð°Ð»),Individual entrepreneur Marina Vladimirovna Sokolova (Yekaterinburg) (Ð˜Ð½Ð´Ð¸Ð²Ð¸Ð´ÑƒÐ°Ð»ÑŒÐ½Ñ‹Ð¹ Ð¿Ñ€ÐµÐ´Ð¿Ñ€Ð¸Ð½Ð¸Ð¼Ð°Ñ‚ÐµÐ»ÑŒ Ð¡Ð¾ÐºÐ¾Ð»Ð¾Ð²Ð° ÐœÐ°Ñ€Ð¸Ð½Ð° Ð’Ð»Ð°Ð´Ð¸Ð¼Ð¸Ñ€Ð¾Ð²Ð½Ð° (Ð•ÐºÐ°Ñ‚ÐµÑ€Ð¸Ð½Ð±ÑƒÑ€Ð³)),Russia,M B (Ðœ Ð‘) Zemsh (Ð—ÐµÐ¼Ñˆ),NA,Research Article;,2019-05-23T00:00:00Z,Unavailable,0,2016-01-01T00:00:00Z,10.18454/IRJ.2016.46.004,0,Retraction,+Euphemisms for Plagiarism;+Plagiarism of Text;,No,NA,1,1
20612,Effects of Therapy on Religious Men Who Have Unwanted Same-Sex Attraction,(HUM) Religion;(SOC) Psychology;(SOC) Sexual And Marital Studies;,"Southern California Seminary, El Cajon, CA, USA; Whitehead Associates, Lower Hutt, Wellington, New Zealand;",The Linacre Quarterly,SAGE Publications,New Zealand;United States,Paul L Santero;Neil E Whitehead;Dolores Ballesreros,NA,Research Article;,2019-05-23T00:00:00Z,10.1177/0024363919854842,32432572,2018-07-23T00:00:00Z,10.1177/0024363918788559,0,Retraction,+Error in Analyses;+Error in Methods;+Unreliable Results;,No,NA,1,1
20402,Humor and Borderline Personality,(SOC) Psychology;,"Management and Organizational Studies, Faculty of Social Science, The University of Western Ontario, London, ON N6A 5C2, Canada; Department of Psychology, Faculty of Social Science, The University of Western Ontario, London, ON, Canada; Queensland Institute of Medical Research, Brisbane, QLD, Australia; Addictions Department, Institute of Psychiatry, Psychology and Neuroscience, King's College London, London, England, United Kingdom; Department of Psychological Sciences, University of Missouri, Columbia MO, USA;",Twin Research and Human Genetics: The Official Journal of the International Society for Twin Studies,Cambridge University Press,Australia;Canada;United Kingdom;United States,Breanna E Atkinson;Julie A Schermer;Rod A Martin;Nicholas G Martin;Michael T Lynskey;Timothy J Trull;Philip A Vernon,NA,Conference Abstract/Paper;,2019-05-02T00:00:00Z,10.1017/thg.2019.15,31044687,2017-12-01T00:00:00Z,10.1017/thg.2019.15,31044687,Retraction,+Concerns/Issues About Authorship;+Plagiarism of Article;,No,NA,1,1
20309,How many bereaved people hallucinate about their loved one? A systematic review and meta-analysis of bereavement hallucinations,(SOC) Psychology;,"The Aarhus Bereavement Research Unit, Aarhus University, Department of Psychology and Behavioral Sciences, Bartholins Alle 9, DK - 8000 Aarhus C, Denmark;",Journal of Affective Disorders,Elsevier,Denmark,Karina Stengaard Kemp;Helena Due,NA,Meta-Analysis;,2019-04-08T00:00:00Z,10.1016/j.jad.2019.02.067,30975434,2018-08-17T00:00:00Z,10.1016/j.jad.2018.09.039,30273885,Retraction,+Euphemisms for Plagiarism;+Plagiarism of Text;,No,NA,1,1
20205,Collective fit perceptions: A multilevel investigation of personâ€“group fit with individual-level and team-level outcomes,(B/T) Business - Management;(SOC) Psychology;,"Henry B Tippie College of Business, Department of Management & Organizations, University of Iowa, Iowa City, Iowa, USA; School of Business Administration, Ulsan National Institute of Science and Technology (UNIST), Ulju-gun, Ulsan, Korea; College of Business Administration, Seoul National University, Gwanak-gu, Seoul, Korea; Department of Sociology, Seoul National University, Gwanak-gu, Seoul, Korea;",Journal of Organizational Behavior,Wiley,South Korea;United States,Amy L Kristoff-Brown;Jee Young Seong;David S Degeest;Won Woo Park;Doo Seung Hong,http://retractionwatch.com/?s=david+degeest,Research Article;,2019-03-28T00:00:00Z,10.1002/job.2365,0,2014-06-11T00:00:00Z,10.1002/job.1942,0,Retraction,+Falsification/Fabrication of Data;+Misconduct by Author;,No,NA,1,1
20190,Association of Clinical Specialty With Symptoms of Burnout and Career Choice Regret Among US Resident Physicians,(HSC) Medicine - General;(HSC) Occupational Health and Safety;(SOC) Psychology;,"Department of Medicine, Mayo Clinic, Rochester, Minnesota; Department of Psychology, Syracuse University, Syracuse, New York; Division of Health Policy and Management, University of Minnesota, School of Public Health, Minneapolis; Section of Cardiovascular Medicine, Yale University School of Medicine, New Haven, Connecticut; Department of Psychology, Yale University, New Haven, Connecticut; Department of Family Medicine and Community Health, University of Minnesota Medical School, Minneapolis; Community Internal Medicine, Mayo Clinic, Jacksonville, Florida; Division of Health Care Policy and Research, Mayo Clinic, Rochester, Minnesota; Division of Biomedical Statistics and Informatics, Mayo Clinic, Rochester, Minnesota; School of Medicine, Stanford University, Stanford, California; School of Nursing, Oregon Health & Science University, Portland;",JAMA: Journal of the American Medical Association,American Medical Association,United States,Liselotte N Dyrbye;Sara E Burke;Rachel R Hardeman;Jeph Herrin;Natalie M Wittlin;Mark Yeazel;John F Dovidio;Brooke Cunningham;Richard O White;Sean M Phelan;Daniel V Satele;Tait D Shanafelt;Michelle van Ryn,NA,Research Article;,2019-03-26T00:00:00Z,10.1001/jama.2019.0167,30912842,2018-09-18T00:00:00Z,10.1001/jama.2018.12615,30422299,Retraction,+Error in Analyses;+Error in Results and/or Conclusions;+Retract and Replace;,No,NA,1,1
20188,Influence of the Left-Behind Experience on Self-Efficacy of College Students,(SOC) Education;(SOC) Psychology;,"School of Nursing, Southern Medical University, Baiyun District, Guangzhou, Guangdong, China;",Journal of Psychosocial Nursing and Mental Health Services,Healio,China,Zhihui Yang;Liming Cai;Chenling Luo;Ning Wang;Jingqiu Lin;Xiaojun Bi;Lili Zhang,NA,Research Article;,2019-03-06T00:00:00Z,10.3928/02793695-20190122-02,0,2018-08-21T00:00:00Z,10.3928/02793695-20180815-02,0,Retraction,+Concerns/Issues About Data;+Notice - Limited or No Information;,No,NA,1,1
20870,The Transition of the Children from the Preschool Institutions to the Primary School in the Kosovo,(SOC) Education;(SOC) Psychology;,"Faculty of Education, University â€œHasan Prishtinaâ€, Prishtina, Kosovo;",Creative Education,Scientific Research Publishing (SCIRP),Kosovo,Adelina Hajrullahu,NA,Research Article;,2019-02-14T00:00:00Z,10.4236/ce.2019.101015,0,2019-01-24T00:00:00Z,10.4236/ce.2019.101015,0,Retraction,+Notice - Limited or No Information;,No,NA,1,1
20067,Structural stigma and all-cause mortality in sexual minority populations,(SOC) Psychology;(SOC) Sexual And Marital Studies;(SOC) Sociology;,"Department of Sociomedical Sciences, Mailman School of Public Health, Columbia University, 722 West 168th Street, Room 549.B, New York, NY 10032, United States; Department of Sociology, University of Nebraska-Lincoln, Lincoln, NE, United States; Department of Sociology, University of Pennsylvania, Philadelphia, PA, United States; RAND Corporation, Santa Monica, CA, United States; Department of Health Policy and Management, Mailman School of Public Health, Columbia University, New York, NY, United States; Department of Family Medicine, University of Rochester Medical Center, Rochester, NY, United States;",Social Science & Medicine,Elsevier,United States,Mark L Hatzenbuehler;Anna Bellatorre;Yeonjin Lee;Brian K Finch;Peter Muennig;Kevin Fiscella,http://retractionwatch.com/2019/02/26/study-claiming-hate-cuts-12-years-off-gay-lives-retracted/,Research Article;,2019-02-07T00:00:00Z,10.1016/j.socscimed.2013.06.005,0,2013-06-18T00:00:00Z,10.1016/j.socscimed.2013.06.005,23830012,Retraction,+Error in Data;+Error in Results and/or Conclusions;,No,NA,1,1
19816,Religion and mental health,(HUM) Religion;(SOC) Psychology;,"Department of Psychiatry, Jawaharlal Nehru Medical College, Wardha, Maharashtra, India; Department of Psychiatry, Mahatma Gandhi Institute of Medical Sciences, Sevagram, Maharashtra, India; American Board of Psychiatry and Neurology Adult Board Certified and Senior Child Psychiatry, Fellow South Illinois University, USA;",Indian Journal of Psychiatry,Wolters Kluwer,India;United States,Prakash B Behere;Anweshak Das;Richa Yadav;Aniruddh P Behere,NA,Review Article;,2019-01-15T00:00:00Z,10.4103/0019-5545.249884,31123368,2013-01-07T00:00:00Z,10.4103/0019-5545.105526,23858253,Retraction,+Plagiarism of Article;,No,NA,1,1
19815,The princess of polka dots: Using art as a medium to cope with hallucinations,(HUM) Arts - General;(SOC) Psychology;,"Department of Psychiatry, JSS Medical College and Hospital, JSS Academy of Higher Education and Research, Formerly JSS University, Mysore, Karnataka, India;",Indian Journal of Psychiatry,Wolters Kluwer,India,K V Suma;Suhas Chandran;T S Sathyanarayana,NA,Letter;,2019-01-09T00:00:00Z,10.4103/0019-5545.249675,30745669,2018-01-18T00:00:00Z,10.4103/psychiatry.IndianJPsychiatry_149_18,29736088,Retraction,+Copyright Claims;+Plagiarism of Image;+Withdrawal;,No,NA,1,1
19793,Limited individual attention and online virality of low-quality information,(B/T) Technology;(SOC) Psychology;(SOC) Sociology;,"School of Economics and Management, Shanghai Institute of Technology, 100 Haiquan Road, Fengxian District, Shanghai 201418, China; Center for Complex Networks and Systems Research, School of Informatics and Computing, Indiana University, 919 East 10th Street, Bloomington, Indiana 47408, USA; Yahoo Research, 701 1st Avenue, Sunnyvale, California 94089, USA; Indiana University Network Science Institute, 1001 IN-45, Bloomington, Indiana 47408, USA;",Nature Human Behavior,Springer - Nature Publishing Group,China;United States,Xiaoyan Qiu;Diego F M Oliveira;Alireza Sahami Shirazi;Alessandro Flammini;Filippo Menczer,http://retractionwatch.com/2019/01/09/oft-quoted-paper-on-spread-of-fake-news-turns-out-to-befake-news/,Research Article;,2019-01-07T00:00:00Z,10.1038/s41562-018-0507-0,0,2017-06-26T00:00:00Z,10.1038/s41562-017-0132,0,Retraction,+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;,No,NA,1,1
