id,title,publication_date,doi_for_requesting,record_id,title2
https://openalex.org/W1526531916,Notice of Retraction The study on psychology of Chinese luxury consumer and effective guidance,2011-09-06,https://doi.org/10.1109/aimsec.2011.6010179,NA,NA
https://openalex.org/W1894065543,Notice of Retraction A Research on Assessment System of Aesthetic Psychological Quality Education and Its Training Strategy,2011-07-17,https://doi.org/10.1109/paccs.2011.5990339,NA,NA
https://openalex.org/W2279211245,Notice of Retraction Cognitive Procedure in Second Language Acquisition,2011-07-17,https://doi.org/10.1109/paccs.2011.5990358,NA,NA
https://openalex.org/W2276059108,Notice of Retraction Cognitive Psychology-Based Multimedia Courseware Making in Physical Education Teaching,2011-07-17,https://doi.org/10.1109/paccs.2011.5990342,NA,NA
https://openalex.org/W1878928517,Notice of Retraction How Quality of Learning Is Promoted - The Studying Progress of Germane Cognitive Load,2011-07-17,https://doi.org/10.1109/paccs.2011.5990357,NA,NA
https://openalex.org/W1953323076,"Notice of Retraction Inspiration from "" No-Self"" View on the Mental Health Education of College Students",2011-07-17,https://doi.org/10.1109/paccs.2011.5990340,NA,NA
https://openalex.org/W2293387779,Notice of Retraction The Influence of Middle School Students' Sports Attitudes and Behaviors of Nanchang on Psychological Health - the Apocalypse for the Physical Education Teaching,2011-07-17,https://doi.org/10.1109/paccs.2011.5990347,NA,NA
https://openalex.org/W2279018272,"Notice of Retraction The Relationship between Athletic Achievement Motivation, Coping Strategies and Pre-Competition Emotions of Athletes of Aerobics",2011-07-17,https://doi.org/10.1109/paccs.2011.5990348,NA,NA
https://openalex.org/W1545960093,Notice of Retraction Exploration on the structure innovation and management mode of university students' sports using the cognitive ability appraisal system,2011-07-16,https://doi.org/10.1109/icpim.2011.5983699,NA,NA
https://openalex.org/W2110707679,Depressive illness in teens and preteens and effectiveness of the RADS-2 as a first-stage assessment. Part 1: Descriptive paper.,2009-08-01,https://doi.org/10.1111/j.1744-6171.2009.00185.x,4700,Depressive illness in teens and preteens and effectiveness of the RADS-2 as a first-stage assessment. Part 1: Descriptive paper
https://openalex.org/W2049353213,RETRACTED ARTICLE: Initial Validation of the Caregiver Wish List for Parenting Practices,2011-04-13,https://doi.org/10.1007/s10826-011-9486-8,18743,Initial Validation of the Caregiver Wish List for Parenting Practices
https://openalex.org/W2085663823,"RETRACTED ARTICLE: Selective activation of the metabotropic glutamate receptor subtype 7 “mGluR7” attenuates acquisition, expression, and reinstatement of ethanol place preference",2011-06-25,https://doi.org/10.1007/s00213-011-2371-8,2426,"Selective activation of the metabotropic glutamate receptor subtype 7 â€œmGluR7â€ attenuates acquisition, expression, and reinstatement of ethanol place preference"
https://openalex.org/W2112990324,"THIS ARTICLE HAS BEEN RETRACTED Measurement of Parenting Intention, Decision‐Making, and Expectations",2011-01-01,https://doi.org/10.1111/j.1744-6163.2010.00262.x,16754,"Measurement of Parenting Intention, Decision-Making, and Expectations"
https://openalex.org/W1630668083,Notice of Retraction A study of customer behavior base on the psychological contract violation for example with tourism,2011-05-13,https://doi.org/10.1109/icbmei.2011.5920342,NA,NA
https://openalex.org/W2158347082,Notice of Retraction Charismatic leadership and organizational identification: The mediating role of followers' emotional intelligence,2011-05-13,https://doi.org/10.1109/icbmei.2011.5920477,NA,NA
https://openalex.org/W1873211046,Notice of Retraction Effects of Psychological Capital on turnover Intension: Mediating roles of psychological empowerment and job satisfaction,2011-05-13,https://doi.org/10.1109/icbmei.2011.5917938,NA,NA
https://openalex.org/W1823458882,Notice of Retraction Perceived life stressors and societal risk judgments of Rural Residents: Moderate effects of public satisfaction with local administrations,2011-05-13,https://doi.org/10.1109/icbmei.2011.5918037,NA,NA
https://openalex.org/W2024877806,Notice of Retraction An empirical study on the moderating effect of entrepreneurial cognitive biases on the relationship between organizational learning and firm performance — Data from Minnan region in Fujian Province in China,2011-05-06,https://doi.org/10.1109/icebeg.2011.5876676,NA,NA
https://openalex.org/W1795395937,Notice of Retraction Empirical research on employees' psychological boundary,2011-05-06,https://doi.org/10.1109/icebeg.2011.5881508,NA,NA
https://openalex.org/W1694141082,Notice of Retraction Internet usage and teens' psychological well-being in China,2011-05-06,https://doi.org/10.1109/icebeg.2011.5881801,NA,NA
https://openalex.org/W1579162951,Notice of Retraction The function of emotional intelligence in leadership,2011-05-06,https://doi.org/10.1109/icebeg.2011.5882719,NA,NA
https://openalex.org/W1594208521,Notice of Retraction The inhibition and elimination of job burnout to college counselors based on the “Catfish Effect”,2011-05-06,https://doi.org/10.1109/icebeg.2011.5885338,NA,NA
https://openalex.org/W1902791827,Notice of Retraction The research on the formation of group emotion on China basis,2011-05-06,https://doi.org/10.1109/icebeg.2011.5882069,NA,NA
https://openalex.org/W1568571121,Notice of Retraction The stage of enterprise PR's mind: Based on three levels of love,2011-05-06,https://doi.org/10.1109/icebeg.2011.5887228,NA,NA
https://openalex.org/W1915926854,Notice of Retraction The state of emotional contagion research,2011-05-06,https://doi.org/10.1109/icebeg.2011.5886747,NA,NA
https://openalex.org/W2095392364,RETRACTED: Social cognitive theory of gender development and differentiation,2011-01-01,https://doi.org/10.1016/j.sbspro.2011.03.261,18860,Social cognitive theory of gender development and differentiation
https://openalex.org/W2008493926,RETRACTED: Visual Research Methods: Using Cameras to Empower Socially Excluded Black Youth,2010-06-01,https://doi.org/10.1177/0038038510362483,16348,Visual Research Methods: Using Cameras to Empower Socially Excluded Black Youth
https://openalex.org/W2157042383,Notice of Retraction An Empirical Analysis on the Determinants' Behavioral Intentions Towards the Recycling of Waste and Used Household Appliances,2011-05-10,https://doi.org/10.1109/icbbe.2011.5781492,26287,An empirical analysis on the determinants' behavioral intentions towards the recycling of waste and used household appliances
https://openalex.org/W1570341356,"Notice of Retraction Farmers' Willingness to Pay for Reducing Water Pollution in Poyang Lake, Jiangxi Province",2011-05-10,https://doi.org/10.1109/icbbe.2011.5781208,27485,"Farmers' willingness to pay for reducing water pollution in Poyang lake, Jiangxi Province"
https://openalex.org/W1618864464,Notice of Retraction Based on the Zhejiang traditional architecture to extract the elements of the tradition national color-culture psychology carries on the knowledge management and culture innovation,2011-04-16,https://doi.org/10.1109/cecnet.2011.5769474,NA,NA
https://openalex.org/W2153740117,Notice of Retraction Factors of comprehensively evaluating the psychological health by “Physical Fitness and Health Criteria”,2011-04-16,https://doi.org/10.1109/cecnet.2011.5769504,NA,NA
https://openalex.org/W1585611109,Notice of Retraction The investigation and thinking about the effects of Network Youth Subcultures on college students,2011-04-16,https://doi.org/10.1109/cecnet.2011.5769469,NA,NA
https://openalex.org/W2144808663,Notice of Retraction An empirical study on features and the preventive strategies of tourism crime in China's small and medium-sized cities,2011-03-26,https://doi.org/10.1109/icist.2011.5765286,NA,NA
https://openalex.org/W1520735904,Notice of Retraction A Study of Consumer's Perception and Support Behavior of Corporate Social Responsibility,2011-03-25,https://doi.org/10.1109/appeec.2011.5748990,NA,NA
https://openalex.org/W2152619535,Gaining control: Training executive function and far transfer of the ability to resolve interference,2008-09-01,https://doi.org/10.1111/j.1467-9280.2008.02172.x,2318,Gaining control: training executive function and far transfer of the ability to resolve interference
https://openalex.org/W2543527125,Notice of Retraction Confirmative study of the conspicuous consumption motives of China's one-child generation and their effects,2010-12-01,https://doi.org/10.1109/icise.2010.5691450,NA,NA
https://openalex.org/W2141055402,Notice of Retraction On the effective management of the intellectual staff members' psychological contract,2010-12-01,https://doi.org/10.1109/icise.2010.5691884,NA,NA
https://openalex.org/W1549143487,Notice of Retraction The Comprehensive Information Emotion Theory--An Analysis on the Framework,2010-12-30,https://doi.org/10.1109/iciecs.2010.5678239,NA,NA
https://openalex.org/W1587018047,Notice of Retraction Based on psychological contract perspective of easing up knowledge workers' pressure strategy,2010-12-06,https://doi.org/10.1109/icicisys.2010.5658333,NA,NA
https://openalex.org/W1567712480,Notice of Retraction Heterogeneous beliefs and post-earnings announcements drift: Evidence form Chinese A — Shares,2010-12-03,https://doi.org/10.1109/fitme.2010.5656233,NA,NA
https://openalex.org/W1981210286,Notice of Retraction Impacts of career orientation and job satisfaction on turnover intention for key talents: An empirical study from Henan high-tech enterprises,2010-12-03,https://doi.org/10.1109/fitme.2010.5656557,NA,NA
https://openalex.org/W1493102755,Notice of Retraction Managerial overconfidence and firm expansion: Evidence from China,2010-12-03,https://doi.org/10.1109/fitme.2010.5654920,NA,NA
https://openalex.org/W1533877803,Notice of Retraction Research on the motivation mechanism for the top management of state-owned enterprises—Take JCB company as an example,2010-12-03,https://doi.org/10.1109/fitme.2010.5655677,NA,NA
https://openalex.org/W2006098428,WITHDRAWN: Path analytic examination of a cognitive model of PTSD.,2010-11-02,https://doi.org/10.1016/j.brat.2010.10.009,16686,Path analytic examination of a cognitive model of PTSD
https://openalex.org/W3206304110,RETRACTED ARTICLE: Regional unterschiedliche Aburteilungsraten gemäß § 63 StGB in Baden-Württemberg: Auswirkungen auf forensische Kliniken und mögliche Ursachen,2010-11-13,https://doi.org/10.1007/s00115-010-3061-1,9475,"Regional differences in rates of sentencing to forensic treatment in Baden-WÃ¼rttemberg, Germany: Consequences for forensic hospitals and possible causes"
https://openalex.org/W1523103876,Notice of Retraction CGF post model research based on individual behavior difference,2010-11-04,https://doi.org/10.1109/iccasm.2010.5619378,NA,NA
https://openalex.org/W1543742421,"Notice of Retraction Impacts of entrepreneurial orientation, entrepreneurial motivation on business performance: Empirical study based on the internet-shops",2010-11-04,https://doi.org/10.1109/iccasm.2010.5622649,NA,NA
https://openalex.org/W1514858300,Notice of Retraction Moral Hazard analysis in cooperation among industry-university- research institute,2010-11-04,https://doi.org/10.1109/iccasm.2010.5622187,NA,NA
https://openalex.org/W1964723899,Notice of Retraction Analysis on social and psychological factors of network-dependent behavior among university students,2010-10-21,https://doi.org/10.1109/sws.2010.5607411,NA,NA
https://openalex.org/W1509292532,Notice of Retraction Research on the attitude of normal university students to homosexuality,2010-10-21,https://doi.org/10.1109/sws.2010.5607426,NA,NA
https://openalex.org/W1499465988,Notice of Retraction Consumer's cognitive response-based creative product design process,2010-09-23,https://doi.org/10.1109/icnc.2010.5582426,NA,NA
https://openalex.org/W2059031187,Notice of Retraction Reduced source memory for emotional pictures,2010-09-23,https://doi.org/10.1109/icnc.2010.5582411,NA,NA
https://openalex.org/W1580572902,Notice of Retraction A research on the impact of outward bound on undergraduates' mental quality,2010-07-17,https://doi.org/10.1109/esiat.2010.5568429,NA,NA
https://openalex.org/W2300988529,Notice of Retraction A Study on the Mental Disorder and Prevalence Rate of Physiological Disease of College Students,2010-06-22,https://doi.org/10.1109/icicci.2010.131,NA,NA
https://openalex.org/W1950184918,Notice of Retraction Effect of human intervention in cause effect relationship,2010-07-09,https://doi.org/10.1109/iccsit.2010.5563593,NA,NA
https://openalex.org/W1656261894,Notice of Retraction Group decision-making method based on linguistic judgement and rough set clustering,2010-07-09,https://doi.org/10.1109/iccsit.2010.5564643,NA,NA
https://openalex.org/W1603523729,Notice of Retraction A method for evaluating service quality considering customers' psychological behavior,2010-07-09,https://doi.org/10.1109/icams.2010.5552980,NA,NA
https://openalex.org/W1941800124,Notice of Retraction Application of behavioral economics in the mutual selecting between the post graduate student and the tutor,2010-07-09,https://doi.org/10.1109/icams.2010.5553126,NA,NA
https://openalex.org/W2133615735,Notice of Retraction Applying grey relational analysis to prioritizing business leaders' emotional intelligence training needs,2010-07-09,https://doi.org/10.1109/icams.2010.5553131,NA,NA
https://openalex.org/W1581982937,Notice of Retraction Investigating customer needs and evaluation behavior in online shopping,2010-07-09,https://doi.org/10.1109/icams.2010.5553124,NA,NA
https://openalex.org/W1840181404,Notice of Retraction Main effect and moderating effect of psychological capital in the model of employee turnover intention,2010-07-09,https://doi.org/10.1109/icams.2010.5553049,NA,NA
https://openalex.org/W1863463731,Notice of Retraction Opersonnel assessment for non-profit organization: Example of psychological committee in Chinese colleges,2010-07-09,https://doi.org/10.1109/icams.2010.5553118,NA,NA
https://openalex.org/W1608123015,Notice of Retraction Perspective on purchase decision process mode of agricultural product consumer,2010-07-09,https://doi.org/10.1109/icams.2010.5553230,NA,NA
https://openalex.org/W1733654089,Notice of Retraction The analysis of psychological contract on knowledge collaboration in R&D team,2010-07-09,https://doi.org/10.1109/icams.2010.5553065,NA,NA
https://openalex.org/W1535771378,Notice of Retraction The effects of conflict on performance of staged team decision making in China,2010-07-09,https://doi.org/10.1109/icams.2010.5553053,NA,NA
https://openalex.org/W1715742207,Notice of Retraction The Enigma of Howard Gardner's Multiple Intelligences theory in the area of organizational effectiveness,2010-07-09,https://doi.org/10.1109/icams.2010.5553304,NA,NA
https://openalex.org/W1906923904,Notice of Retraction A study of decisional analysis of utility reliability based on D-S theory,2010-06-12,https://doi.org/10.1109/cctae.2010.5544342,NA,NA
https://openalex.org/W1950789178,Notice of Retraction Consumer e-commerce psychology,2010-06-25,https://doi.org/10.1109/icent.2010.5532124,NA,NA
https://openalex.org/W2140680213,Notice of Retraction Development of the self-directed learning scale for Chinese high school students,2010-06-22,https://doi.org/10.1109/icetc.2010.5529295,NA,NA
https://openalex.org/W1540481124,Notice of Retraction On the culture teaching of College English from the cognitive perspective,2010-06-25,https://doi.org/10.1109/icent.2010.5532134,NA,NA
https://openalex.org/W1481047922,Notice of Retraction Research on employment of college students oriented information dissemination,2010-06-22,https://doi.org/10.1109/icetc.2010.5529325,NA,NA
https://openalex.org/W1683597640,Notice of Retraction The analysis of diversified teaching methods in fundamental courses in higher education,2010-06-22,https://doi.org/10.1109/icetc.2010.5529189,NA,NA
https://openalex.org/W1619409001,Notice of Retraction Thinking and strategies to construct aesthetic experience of children,2010-06-22,https://doi.org/10.1109/icetc.2010.5529671,NA,NA
https://openalex.org/W2153462579,Notice of Retraction Investigation and analysis of the vocational burnout of gym instructors in the common colleges of Hebei province,2010-05-10,https://doi.org/10.1109/opee.2010.5508005,NA,NA
https://openalex.org/W1764674053,Notice of Retraction Psychological problems and countermeasures of college students,2010-05-10,https://doi.org/10.1109/opee.2010.5508076,NA,NA
https://openalex.org/W1927161776,Notice of Retraction A new scheme on design graphics teaching integrating mental health education,2010-04-17,https://doi.org/10.1109/edt.2010.5496622,NA,NA
https://openalex.org/W2004608058,Management of Antidepressant Withdrawal Reactions,1998-04-01,https://doi.org/10.1111/j.1745-7599.1998.tb01212.x,5080,Management of antidepressant withdrawal reactions
https://openalex.org/W1635588724,Notice of Retraction Evolutionary game analysis on management of knowledge employee,2010-03-27,https://doi.org/10.1109/icacc.2010.5486906,NA,NA
https://openalex.org/W1869183543,Notice of Retraction A New Formula for Similarity Measures between Vague Sets,2010-03-06,https://doi.org/10.1109/etcs.2010.623,NA,NA
https://openalex.org/W1952548544,Notice of Retraction Intelligent Tutoring System Based on Credal Networks and Learning Emotions,2010-03-06,https://doi.org/10.1109/etcs.2010.427,NA,NA
https://openalex.org/W1529812774,Notice of Retraction Paying Attention to Develop the Team Spirits and Cooperation of the Undergraduate During the Teaching,2010-03-06,https://doi.org/10.1109/etcs.2010.56,NA,NA
https://openalex.org/W1662260378,Notice of Retraction The Negative Influence of Internet to the Current Undergraduate: Causes and Countermeasures,2010-03-06,https://doi.org/10.1109/etcs.2010.45,NA,NA
https://openalex.org/W1501247317,Notice of Retraction Correlation of Anxiety and Motivation in English Language Learning,2009-12-28,https://doi.org/10.1109/cise.2009.5365006,NA,NA
https://openalex.org/W2206170499,Race in professional spaces,2007-12-01,https://doi.org/10.1177/1468796807084018,23313,Race in professional spaces: Exploring the experience of British Hindu woman accountants
https://openalex.org/W2125294503,Prenatal smoking predicts non-responsiveness to an intervention targeting attention-deficit/hyperactivity symptoms in elementary schoolchildren.,2006-09-01,https://doi.org/10.1111/j.1469-7610.2006.01647.x,4711,Prenatal smoking predicts non-responsiveness to an intervention targeting attention-deficit/hyperactivity symptoms in elementary schoolchildren
https://openalex.org/W1567749784,Notice of Retraction Does Trust Facilitate Knowledge Sharing,2009-10-30,https://doi.org/10.1109/icmss.2009.5302885,NA,NA
https://openalex.org/W2106889083,THIS ARTICLE HAS BEEN RETRACTED A psychometric evaluation of the Chinese version of the Hospital Anxiety and Depression Scale in patients with coronary heart disease,2009-09-01,https://doi.org/10.1111/j.1365-2702.2009.02807.x,3564,A psychometric evaluation of the Chinese version of the Hospital Anxiety and Depression Scale in patients with coronary heart disease
https://openalex.org/W1563697359,Notice of Retraction Study on Resident Behaviors of Selecting Saving Bank,2009-05-15,https://doi.org/10.1109/ifita.2009.535,NA,NA
https://openalex.org/W1716311385,Notice of Retraction College Students' Domain-Specific Self-Determination,2009-06-11,https://doi.org/10.1109/icbbe.2009.5162521,NA,NA
https://openalex.org/W1924460907,Notice of Retraction The Recreate Model of Aggressive Driver Based on the Social Information Process,2009-04-24,https://doi.org/10.1109/iis.2009.90,NA,NA
https://openalex.org/W2172285434,Psychometric characteristics of the short form 36 health survey and functional assessment of chronic illness Therapy-Fatigue subscale for patients with ankylosing spondylitis.,2011-05-22,https://doi.org/10.1186/1477-7525-9-36,3527,"Psychometric Characteristics of the Ankylosing Spondylitis Quality of Life Questionnaire, Short Form 36 Health Survey, and Functional Assessment of Chronic Illness Therapy-fatigue Subscale"
https://openalex.org/W2091181654,Facialmetric similarities mediate mate choice: sexual imprinting on opposite-sex parents,2009-01-07,https://doi.org/10.1098/rspb.2008.1021,2207,Facialmetric similarities mediate mate choice: sexual imprinting on opposite-sex parents
https://openalex.org/W2076222455,Putting action in perspective.,2007-06-01,https://doi.org/10.1016/j.cognition.2006.04.010,4103,Putting action in perspective
https://openalex.org/W2412609310,Forecasting one's future based on fleeting subjective experiences.,2005-04-01,https://doi.org/10.1177/0146167204271660,26489,Forecasting one's future based on fleeting subjective experiences
https://openalex.org/W1989975250,The views and preferences of resuscitated and non-resuscitated patients towards family-witnessed resuscitation: A qualitative study,2009-02-01,https://doi.org/10.1016/j.ijnurstu.2008.08.007,4925,The Views and Preferences of Resuscitated and Non-resuscitated Patients Towards Family Witnessed Resuscitation: A Qualitative Study
https://openalex.org/W2117065183,"An Empirical Study on the Relationship of Conscientiousness, Justice Perception and Organizational Citizenship Behavior",2008-11-18,https://doi.org/10.1109/wicom.2008.1704,NA,NA
https://openalex.org/W2540282039,"General Manager Overconfidence, Financial Constraints and Investment Decisions in Listed Company",2008-11-18,https://doi.org/10.1109/wicom.2008.2358,NA,NA
https://openalex.org/W2545278490,How Does Service Brand Communication Influence Consumer's Psychology? A Study from the Perspective of Consumer Brand Attitude,2008-11-18,https://doi.org/10.1109/wicom.2008.1967,NA,NA
https://openalex.org/W2118117856,Research on the Earnings Management of Chinese Listed Companies Based on Cognitive Reference Points,2008-11-18,https://doi.org/10.1109/wicom.2008.2349,NA,NA
https://openalex.org/W2541408147,Research on the Mental Mechanism of Chinese Individual Investor,2008-11-18,https://doi.org/10.1109/wicom.2008.2380,NA,NA
https://openalex.org/W2547568380,Study on Psychological Contract Imbalance and Management of Enterprise Research and Development Personnel,2008-11-18,https://doi.org/10.1109/wicom.2008.1709,NA,NA
https://openalex.org/W2546340271,The Empirical Research of the Relationships between Psychological Contract Types and Organizational Outcomes,2008-11-18,https://doi.org/10.1109/wicom.2008.1694,NA,NA
https://openalex.org/W2100306578,"The Festival Experience: An Analysis of Value Dimensions, Perceived Value and Satisfaction",2008-11-18,https://doi.org/10.1109/wicom.2008.1976,NA,NA
https://openalex.org/W2543638409,The Structure of Teachers' Organizational Commitment in China: Confirmatory Factor Analysis,2008-11-18,https://doi.org/10.1109/wicom.2008.1693,NA,NA
https://openalex.org/W2535421085,Transformational Leader Behavior and Efficacy Beliefs: The Mediating Role of Leader-Member Exchange (LMX) Across Culture,2008-11-18,https://doi.org/10.1109/wicom.2008.1674,NA,NA
https://openalex.org/W2056757854,Hierarchical encoding of behavior: translating perception into action.,2006-11-01,https://doi.org/10.1037/0096-3445.135.4.588,5824,Hierarchical encoding of behavior: translating perception into action
https://openalex.org/W2037905604,Perspective taking promotes action understanding and learning.,2006-12-01,https://doi.org/10.1037/0096-1523.32.6.1405,5842,Perspective taking promotes action understanding and learning
https://openalex.org/W2048177378,Treatment for Children with Reactive Attachment Disorder: Dyadic Developmental Psychotherapy,2008-02-01,https://doi.org/10.1111/j.1475-3588.2006.00428.x,6810,Treatment for Children with Reactive Attachment Disorder: Dyadic Developmental Psychotherapy
https://openalex.org/W2534908856,P-O Fit as an Alternative Predictor of Employee Service Performance: Do Shared Cognitions Matter?,2007-10-08,https://doi.org/10.1109/wicom.2007.1611,NA,NA
https://openalex.org/W2084856098,RETRACTED: Biological significance and posttraining changes in conditioned responding,2003-08-01,https://doi.org/10.1016/s0023-9690(03)00012-2,NA,NA
https://openalex.org/W2153359119,Interaction between preexposure and overshadowing: further analysis of the extended comparator hypothesis.,2003-11-01,https://doi.org/10.1080/02724990344000006,2538,Interaction between preexposure and overshadowing: further analysis of the extended comparator hypothesis
https://openalex.org/W1527754484,[ARTIGO RETRATADO] Escala hospitalar de ansiedade e depressão: estudo da validade de critério e da confiabilidade com pacientes no pré-operatório,2007-02-01,https://doi.org/10.1590/s0034-70942007000100006,NA,NA
https://openalex.org/W2052682376,The Man Who Shocked the World: The Life and Legacy of Stanley Milgram,2005-08-04,https://doi.org/10.1136/bmj.331.7512.356,7884,The Man Who Shocked the World: The Life and Legacy of Stanley Milgram
https://openalex.org/W2026870256,FACTOR STRUCTURE OF POSTTRAUMATIC STRESS DISORDER IN CHILDREN EXPERIENCED NATURAL DISASTER [Retracted],2004-01-01,https://doi.org/10.2117/psysoc.2004.158,6964,Factor Structure of Posttraumatic Stress Disorder in Children Experienced Natural Disaster
https://openalex.org/W2146082845,"A study of cohesive patterns and dynamic choices utilized by two schizophrenic patients in dialog, pre- and post-medication",1997-10-01,https://doi.org/10.1177/002383099704000402,4096,"A Study of Cohesive Patterns and Dynamic Choices Utilized by Two Schizophrenic Patients in Dialog, Pre- and Post-medication"
https://openalex.org/W2156365350,"Now You See It, Now You Don't: Explicit Versus Implicit Measures of the Personal/Group Discrimination Discrepancy",2000-11-01,https://doi.org/10.1111/1467-9280.00298,2317,"Now you see it, now you don't: explicit versus implicit measures of the personal/group discrimination discrepancy"
https://openalex.org/W1988012390,Risk factors in school shootings.,2000-01-01,https://doi.org/10.1016/s0272-7358(99)00055-0,NA,NA
https://openalex.org/W2085023490,Perceived control of asthma: development and validation of a questionnaire.,1997-02-01,https://doi.org/10.1164/ajrccm.155.2.9032197,181,Perceived control of asthma: development and validation of a questionnaire
https://openalex.org/W1967597016,Suicide after Natural Disasters,1998-02-05,https://doi.org/10.1056/nejm199802053380607,NA,NA
NA,NA,NA,https://doi.org/10.1080/0144929X.2019.1687756,29442,Sentiment topic emotion model on students feedback for educational benefits and practices
NA,NA,NA,https://doi.org/10.1007/BF02691067,27450,"Personality, Stress, Smoking, and Genetic Predisposition as Synergistic Risk Factors for Cancer and Coronary Heart Disease"
NA,NA,NA,https://doi.org/10.23670/IRJ.2017.65.053,26550,The Problem of Stereotype in the Structure of the Child's Imaging Activity
NA,NA,NA,https://doi.org/10.1038/s41598-020-68291-w,24967,Dishonesty is more affected by BMI status than by short-term changes in glucose
NA,NA,NA,https://doi.org/10.1097/NMD.0000000000001273,24799,Observations on Homosexuality Among University Students
NA,NA,NA,https://doi.org/10.17223/1998863X/35/1,27676,"Multiple Concepts of Organizational Culture: Concept, Essence and Structural and Functional Content"
NA,NA,NA,https://doi.org/10.1212/WNL.0000000000007645,23542,Hospital Admission and Readmission Among Homeless Patients With Neurologic Disease
NA,NA,NA,https://doi.org/10.1097/MD.0000000000015107,22889,Effectiveness of music therapy with relaxation technique on stress management as measured by perceived stress scale
NA,NA,NA,https://doi.org/10.1097/MD.0000000000016495,22890,Randomized controlled evaluation of the effect of music therapy with cognitive-behavioral therapy on social anxiety symptoms
NA,NA,NA,https://doi.org/10.1177/0044118X18775846,21709,Short-term exposure to movie violence and implicit aggression during adolescence
NA,NA,NA,https://doi.org/10.1177/0044118X18770309,21708,The Priming Effect of Violent Game Play on Aggression Among Adolescents
NA,NA,NA,https://doi.org/10.1097/NMD.0000000000000872,21528,Comparison of Clinical Significance of Cognitive-Behavioral Therapy and Psychodynamic Therapy for Major Depressive Disorder
NA,NA,NA,https://doi.org/10.2147/NDT.S214595,21100,Aspects of cognitive performance relating to Theory of Mind (ToM) among people diagnosed with Post-Traumatic Stress Disorder (PTSD)
NA,NA,NA,https://doi.org/10.2466/08.PR0.117c24z5,20752,Factor Structure and Psychometric Properties of the Index of Teaching Stressâ€”Short Form (ITSâ€”SF)
NA,NA,NA,https://doi.org/10.18454/IRJ.2016.46.004,29016,Background of the Constitution of Neuropedagogy in Russia
NA,NA,NA,https://doi.org/10.4103/psychiatry.IndianJPsychiatry_149_18,19815,The princess of polka dots: Using art as a medium to cope with hallucinations
NA,NA,NA,https://doi.org/10.1017/S1744552308001031,19634,"The illusory nature of ontological status and its implications for legal, moral and social organisation"
NA,NA,NA,https://doi.org/10.1017/S1744552309990024,19635,Transgenerational association: Extending the notion of the person
NA,NA,NA,https://doi.org/10.1080/2331186X.2016.1236434,19425,EFL studentsâ€™ attitudes toward learning English language: The case study of Kashan University students
NA,NA,NA,https://doi.org/10.1891/1061-3749.26.2.E98,20178,Persian Version of VEINES-QOL/Sym Questionnaire in Iranian Patients With Deep Venous Thrombosis: Cross-Cultural Adaptation and Psychometric Properties
NA,NA,NA,https://doi.org/10.1097/MD.0000000000009783,18314,The psychological results of 438 patients with persisting GERD symptoms by Symptom Checklist 90-Revised (SCL-90-R) questionnaire
NA,NA,NA,https://doi.org/10.1080/1068316X.2017.1360889,18113,"The Dynamic Risk Outcome Scales (DROS) for people with mild to borderline intellectual disability: content, factorial structure, reliability, and sensitivity"
NA,NA,NA,https://doi.org/10.1080/0803706X.2017.1420917,19160,Anxiety and fragile learning
NA,NA,NA,https://doi.org/10.1080/0965254X.2018.1430056,19329,Brand love: fiction or reality
NA,NA,NA,https://doi.org/10.1097/CCM.0000000000002689,16874,Severe Burnout Is Common Among Critical Care Physician Assistants
NA,NA,NA,https://doi.org/10.1590/S1413-82712006000200005,19391,Psychometric characteristics of the Maslach Burnout Inventory (MBI-SS) in Brazilian college students
NA,NA,NA,https://doi.org/10.2147/CIA.S86411,14090,"The effect of Polygonum minus extract on cognitive and psychosocial parameters according to mood status among middle-aged women: a randomized, double-blind, placebo-controlled study"
NA,NA,NA,https://doi.org/10.4067/S0716-58112017000100355,18845,Cognitive problem-solving abilities and speech acts in children: an analysis in vulnerable family contexts
NA,NA,NA,https://doi.org/10.1002/hfm.20286,6330,Human factors of knowledge-sharing intention among Taiwanese enterprises: A model of hypotheses
NA,NA,NA,https://doi.org/10.1016/S1624-5687(04)94489-7,8229,"Douleurs, fin de Vie et DignitÃ© de la Personne. Pain, End of Life and Personal Dignity"
NA,NA,NA,https://doi.org/10.1002/14651858.CD007025.pub2,13361,Motivational interviewing for alcohol misuse in young adults
NA,NA,NA,https://doi.org/10.1111/1475-679X.00045,5444,Analysts' Reactions to Earnings Preannouncement Strategies
NA,NA,NA,https://doi.org/10.1111/j.1475-679X.2006.00210.x,12092,"Recognition v. Disclosure, Auditor Tolerance for Misstatement, and the Reliability of Stock-Compensation and Lease Information"
NA,NA,NA,https://doi.org/10.1111/j.1475-679X.2007.00265.x,5449,Relationship Incentives and the Optimistic/Pessimistic Pattern in Analysts' Forecasts
NA,NA,NA,https://doi.org/10.1109/HICSS.2015.427,8507,I'm not a transvestite: Antecedents and consequences of gender swapping in online games
NA,NA,NA,https://doi.org/10.1097/TP.0000000000000163,572,Factors Behind Negative Attitudes Toward Cadaveric Organ Donation: A Comparison Between Medical and Non-medical Students in China
NA,NA,NA,https://doi.org/10.2147/AMEP.S21201,737,Impact of an educational program on nursing students' caring and self-perception in intensive clinical training in Jordan
